Project,Document Name,Hoarder Flag,Similarity,Call,Response
010,010_103.txt,1,0.40559276938438416,how has it impacted your overall physical health?,maybe a little worse because of having nothing better to do i smoke more.
010,010_103.txt,1,0.4355660080909729,"okay, and what about your mental health or wellbeing?",i don't think it's had that much of an effect.
010,010_103.txt,1,0.4488592743873596,have you found any specific techniques during covid that you found helpful because of clutter?,"no, nothing special."
010,010_103.txt,1,0.4362305700778961,how have you kept in contact with family and friends during this time?,i've got a couple friends that i will go out and eat with maybe once a week.
010,010_103.txt,1,0.5777703523635864,have the other people living with you changed during covid?,nobody lives with me.
010,010_103.txt,1,0.5666446089744568,perhaps the measures?,you mean like ordering the people in wearing a mask?
010,010_103.txt,1,0.5701512098312378,that's good.,"that's mentally an issue, yes."
010,010_104.txt,1,0.554702877998352,do you think this person should try to change their behavior?,"yeah, probably."
010,010_104.txt,1,0.40718623995780945,how come?,"because, he maybe is fixing to fill that entire closet with a bunch of boxes."
010,010_104.txt,1,0.6177035570144653,do you think that this behavior requires treatment from a psychiatrist?,i don't think you say it requires treatment.
010,010_104.txt,1,0.6301485896110535,would you say that this behavior's similar or different to yours?,it's different from mine.
010,010_104.txt,1,0.4260318875312805,in what way?,i don't collect things like empty boxes or old magazines or newspapers or anything like that.
010,010_104.txt,1,0.4592309296131134,"you would take less things that are more of use to you, compared to this scenario?",yeah.
010,010_105.txt,1,0.5695868134498596,do you think that this person should try to change their behavior?,yes.
010,010_105.txt,1,0.37049558758735657,how come?,"lots of reasons, because that and eventually having empty boxes in every room and indicative of them as a problem."
010,010_105.txt,1,0.4551295340061188,do you think this kind of behavior requires treatment from a psychiatrist?,probably.
010,010_105.txt,1,0.5935689210891724,is this behavior similar or different to yours?,very different.
010,010_105.txt,1,0.5777571201324463,do you think this person should try to change their behavior?,probably.
010,010_105.txt,1,0.3730563521385193,how come?,"well, i mean, i've probably got about a hundred cds, if that many, and they're in a little container thing."
010,010_105.txt,1,0.5215087532997131,you mentioned that they would need to get help?,"yeah, probably."
010,010_106.txt,1,0.4789348244667053,do you think this person should try to change their behavior?,what did you say he collected again?
010,010_106.txt,1,0.597427248954773,something valuable.,antiques.
010,010_106.txt,1,0.44832104444503784,do you think that this behavior requires treatment from a psychiatrist?,probably not.
010,010_106.txt,1,0.3126956522464752,how come?,"well, you would hope that you could sit him down and explain, showing him how much money he's wasting and he would be able to accept that he's spending too much money and quit."
010,010_106.txt,1,0.6654565930366516,is this behavior similar or different from yours?,i think it's different.
010,010_106.txt,1,0.47170817852020264,is there anything else that you want to add about your clutter or about how it's affected you?,"again, mine is mostly a problem of not being able to hire somebody to come in and help me clean."
011,011_107.txt,1,0.8014256954193115,okay.,yes.
011,011_107.txt,1,0.5467724800109863,"the first question would be, what term do you prefer when we are talking about your difficulties with clutter and difficulties discarding?",what terms are you offering me?
011,011_107.txt,1,0.6458526849746704,"it can be either hoarding disorder, or just clutter, or anything you prefer.","yeah, i've always called it clutter."
011,011_107.txt,1,0.555144727230072,so i will ask you questions for you to answer and feel free to ask questions if you need any clarification.,all right.
011,011_107.txt,1,0.46936774253845215,"and if any questions make you uncomfortable, just let me know and you don't need to answer them.",okay.
011,011_107.txt,1,0.5445537567138672,"so first question is, can you please describe your clutter and how long has this been going on?","well, i mainly, at this point, i'm a paper clutterer."
011,011_107.txt,1,0.4500559866428375,yeah.,didn't want to have anything.
011,011_107.txt,1,0.7003549337387085,how severe would you say that this behavior is now?,it's pretty darn severe.
011,011_107.txt,1,0.4103268086910248,"hi, that's me.","okay. i do have the tendency to clutter up the sink and i try to always try to keep the surfaces clean, but i'll put things down and then have to move them to another space."
011,011_108.txt,1,0.4463317096233368,mm-hmm AFFIRMATIVE.,so it's no fun being a clutter b. i'll tell you.
011,011_108.txt,1,0.5375936627388,have you ever had conflicts with anybody?,how do they feel?
011,011_108.txt,1,0.35711005330085754,mm-hmm AFFIRMATIVE.,so i'm not one of these old guys who are going to get dementia because i'm always looking for something that i can't find.
011,011_109.txt,1,0.3062175512313843,mm-hmm AFFIRMATIVE.,"so that keeps my family at bay and they admire me for having the memory to keep track of all this stuff, which a lot of people can't keep track of."
011,011_109.txt,1,0.4991016685962677,"can you go ahead and please describe where you live now, such as do you live alone or what does-",pardon me?
011,011_109.txt,1,1.0000004768371582,yeah.,yeah.
011,011_110.txt,1,0.5963616371154785,how's your home looking right now?,"well, my home is always a mess."
011,011_110.txt,1,0.5481784343719482,mm-hmm AFFIRMATIVE.,it's a total mess.
011,011_110.txt,1,0.47051531076431274,mm-hmm AFFIRMATIVE.,"i'm trying to get rid of all this stuff, but it's very difficult for me."
011,011_110.txt,1,0.4176855981349945,yeah.,it's so hard to get rid of live things and when you're attached to them.
011,011_110.txt,1,0.4916773736476898,or-,"pardon me, but this house i'm in is not cluttered right now, other than my work table, everything else is neat."
011,011_110.txt,1,0.3827335238456726,yeah.,"but i have been moving some of my stuff into this house, which is a bad sign, because that just means i'm going to clutter it up and i don't want to do it."
011,011_110.txt,1,0.5433763861656189,are there objects that are most important to you?,pardon me?
011,011_110.txt,1,0.5239254236221313,are there objects that are most important to you?,what's that word?
011,011_110.txt,1,0.7457912564277649,objects or possessions?,objects.
011,011_110.txt,1,0.5292606949806213,yes.,"no, i don't have any objects anymore."
011,011_110.txt,1,0.6089230179786682,okay.,and now i'm on the landline.
011,011_111.txt,1,0.6125165820121765,"yes, that's fine.",hello?
011,011_111.txt,1,0.893252432346344,hello.,hi.
011,011_111.txt,1,0.6514977812767029,yes.,actually this is a much better phone.
011,011_111.txt,1,0.5453161001205444,okay.,i have to let the dog go out.
011,011_111.txt,1,0.43119361996650696,okay.,otherwise he may do something in the house that he's not meant to do.
011,011_111.txt,1,0.6070016622543335,no it's fine.,"but no, this house is not cluttered yet."
011,011_111.txt,1,0.6608210802078247,"so when you think about your possessions, what makes them valuable?","at this point in my life, the only valuable possessions i have are sentimental things like photo albums and movies and videos."
011,011_111.txt,1,0.5484491586685181,is your art?,yeah.
011,011_111.txt,1,0.39724665880203247,yeah.,"because not just sentimental reasons, but because i have attachments to them, unfortunately."
011,011_112.txt,1,0.3673552870750427,yeah. yeah. what would happen if you-,i have no problem getting rid of good furniture though.
011,011_112.txt,1,0.3496565520763397,like how would you feel about that?,"so we're almost about ready to lose it now, there's fires all around my house and oh my god, it's so cloudy out."
011,011_112.txt,1,0.30940356850624084,yeah.,"but if the fire came and burned my house down here or my two houses that i have, i would lose everything."
011,011_112.txt,1,0.5043846368789673,yeah.,"i mean, that's why we got home insurance, right?"
011,011_112.txt,1,0.3893856108188629,mm-hmm AFFIRMATIVE.,they never pay you what you think you're going to get from them though.
011,011_112.txt,1,0.41581496596336365,yeah.,"so yeah, no, i feel horrible about that, but in a way i'd probably feel relief too."
011,011_112.txt,1,0.3283834457397461,yeah.,"i mean, i'm not going to burn my house down, or if there's a catastrophe here and i'm evacuated and my house does burn down, well, it'll be sad, but i will recover from it."
011,011_112.txt,1,0.4917597770690918,or what do you discard?,"well, the older i get, the less attached i am to all this stuff and i've begun to realize that."
